Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
90103070029000;COMBO CHEESE CHICKEN CRISPY;1;UN;37,8;37,80;
90201080007000;SUCO PINK LEMONADE - UN;1;UN;8,1;8,10;
90103070029000;COMBO CHEESE CHICKEN CRISPY;1;UN;37,8;37,80;
90201080007000;SUCO PINK LEMONADE - UN;1;UN;8,1;8,10;
Valor total R$;91,80;
Estabelecimento;MADERO INDUSTRIA E COMERCIO S.;
