Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
2179610000002;CUCA ALEMA C/RECH GOIAB ZF;0,3462;KG;24,9;8,62;
2275020000004;MORT DEFUMADA SADIA AS;0,2459;KG;33,8;8,31;
7891143019058;CREAM CH POLENGHI ZERO LAC 150G;1;UN;6,99;6,99;
7898060741161;CAQUI RAMA FORTE 900G;1;UN;6,95;6,95;
7896348841855;IOG PIA CREM NATURAL 800G;1;UN;10,39;10,39;
7896348840933;IOG PIA CREM MEL 800G;1;UN;10,39;10,39;
Valor total R$;51,65;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
