Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
9788595811133;Constituicao da Liberdade Um Tratado sobre Direito;1;EX;49,9;49,90;
9786587518114;Licoes Amargas Uma Historia Provisoria da Atualida;1;UN;59,9;59,90;
9788565765572;Por lugares incriveis;1;EX;44,9;44,90;
Valor total R$;154,70;
Estabelecimento;SARAIVA E SICILIANO S/A;
