Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
149223sNXVFKC;Ftc_ Blusao O Trico Monjua Basico P-Gg;1;UN;109,9;109,90;
157117sNXVBLK;FTC_ BLUSAO O TRICO MONJUA BASICO PP-GG;1;UN;109,9;109,90;
158643sNRYPCV;Fcj_ Calca Mom Pants Jeans Monjua Jeans 34-44;1;UN;139,9;139,90;
Valor total R$;359,70;
Estabelecimento;LOJAS TRES PASSOS LTDA-FIL 78;
