Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
1050;Whopper Q;1;UN;14,05;14,05;
1050;Whopper Q;1;UN;14,05;14,05;
7300047;BATATA MD DLV;1;UN;6,9;6,90;
9011;REFRI PEPSI LIGHT LATA;1;UN;12,9;12,90;
Valor total R$;47,90;
Estabelecimento;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S A;
