Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
130558007;DEMOCRATA SAPATENIS CITY TAM.40;1;PR;249,99;249,99;
129920008;RUBRA SANDALIA MASC TAM.41;1;PR;179,99;179,99;
90022001;FAZZOLETTI GUARDA CHUVA 705 TAM.UN;1;UN;89,99;89,99;
Valor total R$;519,97;
Estabelecimento;ARCO SUL ARTIGOS DE VESTUARIO LTDA;
