Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
90113010002000;BATATAS FRITAS - DELIVERY;2;UN;14,1;28,20;
90103300003000;CHICKEN CRISPY - DELIVERY;3;UN;35,9;107,70;
Valor total R$;135,90;
Estabelecimento;MADERO INDUSTRIA E COMERCIO S.;
