Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
9497023;OLEO CAP REP 30ML KINOA;1;UN;49,99;49,99;
3677308;AMPOLA ARGAN OIL UN 7ML INOAR;2;UN;10,99;21,98;
Valor total R$;71,97;
Estabelecimento;COMERCIO DE COSMETICOS CAXIENSE LTDA;
