Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
1203;SALADA FRANGO CREAM CHEESE;1;UN;19,9;19,90;
1701;CROA P ISCAS DE CARNE CHEDDAR;1;UN;16,9;16,90;
1664;CROA G FRANGO 5 QUEIJOS;1;UN;24,9;24,90;
3053;AGUA 500 ML COM GAS;1;UN;4,9;4,90;
Valor total R$;66,60;
Estabelecimento;DE2S COM?RCIO DE ALIMENTOS EIRELI - EPP;
