Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7898292633159;CARNE MOIDA ACEM BOV ZF ATM 500G;1;UN;19,9;19,90;
2009490000000;TOMATE LONGA VIDA GRANEL;0,4461;KG;7,98;3,56;
2098980000002;MACA GALA 90/110 GRANEL;0,2495;KG;10,9;2,72;
0000078939318;BB OURO BRANCO 20G;2;UN;1,09;2,18;
7891000118580;CHOC PRESTIGIO DARK 33G;1;UN;2,09;2,09;
Valor total R$;30,45;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
