Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
552733413;Blusa Retilinea Viscose Liso Turtleneck;1;UN;99,9;99,90;
622829796;Blusa manga longa Algodao Liso CAMISETA;1;UN;49,9;49,90;
546935748;Blusa manga longa Algodao Liso CAMISETA;1;UN;49,9;49,90;
600638235;Jaqueta Leve Nylon Liso CLO SOLO REF MFF;1;UN;279,9;279,90;
Valor total R$;479,60;
Estabelecimento;LOJASRENNER S.A.;
