Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
291;PASTEL;1;UN;8,5;8,50;
293;PIZZA;1;UN;8,5;8,50;
330;REFRI  MINI PET 200ML;1;UN;4,5;4,50;
355;CAFEZINHO;1;UN;2,5;2,50;
339;ENERGETICO MONSTER 473ML;1;UN;16;16,00;
495;CHOCOLATE TALENTO BARRA;1;UN;3,5;3,50;
Valor total R$;43,50;
Estabelecimento;MARODIN e LAZZARI REST E LANCHES LTDA EPP;
