Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7899563079836;Trufa Branca PEROLA NEGRA 20G;1;UN;3,8;3,80;
7899563076675;Trufa 50% 20g;1;UN;3,8;3,80;
7899563071052;Trufa 70% 20g;1;UN;3,8;3,80;
7898186218349;barrinhas 27g;2;UN;4,9;9,80;
Valor total R$;21,20;
Estabelecimento;PATUA COMERCIO DE CHOCOLATE EIRELI;
