Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
2006970000000;MAMAO PAPAIA INTEIRO;1,3919;KG;9,9;13,78;
2095530000000;LARANJA NAVELINA GRANEL;0,6943;KG;7,95;5,52;
2009700000004;BANANA PRATA GRANEL;1,1604;KG;8,98;10,42;
Valor total R$;29,72;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
