Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7891150081253;DES REXONA POWDER DRY 250ML L+P-;1;UN;24,8;24,80;
7896403218776;PREPARO ORQUIDEAS VITAPLAN 1KG;1;UN;14,9;14,90;
Valor total R$;39,70;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
