Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7730536302295;MEIA ESP C/4 BRANCO PRETO 39-44 B+;1;PCE;14,99;14,99;
7896191201318;MEIA ESP INV 37-44 MESCLA HANES 5190 C/3;1;PCE;29,99;29,99;
7896584130737;CUECA BOXER MHO M 781 ZORBA;1;PCE;27,99;27,99;
Valor total R$;72,97;
Estabelecimento;americanas sa - 0376;
