Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7798159947989;VH PIEL DE LOBO MALBEC 750ML;2;UN;49,9;99,80;
7798159948856;VH PIEL DE LOBO C.SAUV 750ML;1;UN;49,9;49,90;
0000078924383;DES REXONA S/PERFUME 50ML;1;UN;11,25;11,25;
7891024132005;CR D COLGATE T.ACAO MENT OR 90G;1;UN;4,85;4,85;
7891024132128;CR D COLGATE T.ACAO HORTELA 90G;2;UN;4,85;9,70;
Valor total R$;175,50;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
