Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
122749;BOLO DE MILHO KG;0,4119;KG;29,98;12,35;
123155;PAO FRANCES KG;0,4453;KG;14,98;6,67;
130477;COXINHA FRANGO KG;0,134;KG;54,98;7,37;
123219;PRESUNTO SADIA KG;0,1219;KG;47,99;5,85;
113319;MANT.C/SAL 200G TABL.ST.CLARA;1;UN;12,98;12,98;
151644;CHOCOLATE TALENTO 85G MEIO AMARGO AMENDO;1;EX;6,49;6,49;
Valor total R$;51,71;
Estabelecimento;Emporio Minuano Sao Jose Ltda;
