Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7896398335182;FRIG WOK MFLON ESSENC 51128 28CM;1;UN;29,9;29,90;
7896348841855;IOG PIA CREM NATURAL 800G;1;UN;10,39;10,39;
2009630000006;BANANA CATURRA GRANEL;1,9582;KG;5,98;11,71;
0000078924383;DES REXONA S/PERFUME 50ML;1;UN;11,25;11,25;
Valor total R$;63,25;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
