Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
6395;PAO DE QUEIJO UN;1;UN;4,49;4,49;
2382;GASOLINA COMUM Bico 07;11,581;L;6,89;79,79;
Valor total R$;84,28;
Estabelecimento;SIM REDE DE POSTOS LTDA - FL.8 CINQUENTENARIO;
