Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
7896079530233;MANT ELEGE EXTRA C/SAL 200G;1;UN;11,5;11,50;
0000077306456;MANT CONAPROLE EXTRA C/SAL 200G;1;UN;9,98;9,98;
7896404600303;DESINF GIRANDOSOL LAVANDA 2L;1;UN;9,5;9,50;
7896333039502;QJO PARMESAO TUTTIGIO RAL 100G;2;UN;10,8;21,60;
7896034680126;QJO PARMESAO PRESIDENT RAL 50G;2;UN;4,98;9,96;
7730430001973;MASSA SPAGHETTI ACACIAS 500G;1;UN;5,78;5,78;
Valor total R$;68,32;
Estabelecimento;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;
