Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
299;COXA A MILANESA/ESPETINHO;1;UN;8,5;8,50;
330;REFRI  MINI PET 200ML;1;UN;4,5;4,50;
221;ENERGETICO REDBULL 250ML;1;UN;14;14,00;
299;COXA A MILANESA/ESPETINHO;1;UN;8,5;8,50;
290;CHOCOLATE CHARGE 40G;1;UN;3,5;3,50;
Valor total R$;39,00;
Estabelecimento;MARODIN e LAZZARI REST E LANCHES LTDA EPP;
