Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
90103070012000;COMBO BURGER CORDEIRO;1;UN;47,8;47,80;
90201080013000;LEMONADE TANGERINA CTN;1;UN;8,1;8,10;
Valor total R$;55,90;
Estabelecimento;MADERO INDUSTRIA E COMERCIO S.;
