Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
291;PASTEL;1;UN;8,5;8,50;
303;CAFE TACA;1;UN;5;5,00;
1581;PACOCA SANTO ANTONIO 60G;1;UN;3;3,00;
478;TRIDENT MENTA;1;UN;3,5;3,50;
Valor total R$;20,00;
Estabelecimento;MARODIN e LAZZARI REST E LANCHES LTDA EPP;
