Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
91570;SUTIA LOBA AF BOJO R  TOUCH, G, 2014 INDIGO;1;UN;76;76,00;
152914;SUTIA LOBA AF BOJO R  TOUCH, G, 5452 ROSA GLAMOUR;1;UN;76;76,00;
Valor total R$;152,00;
Estabelecimento;CIN COMERCIO DE MEIAS EIRELI EPP;
