Código;Descrição;Qtde;Un;Vl Unit;Vl Total;
86633;MEIA LUPO AU SPORT KIT3, M, 0906 SORTIDA;1;KIT;43;43,00;
17505;MEIA LUPO AU WALK KIT3, M, 0904 SORTIDA;1;KIT;46;46,00;
42654;CUECA LUPO AM SUNGA, G, 1110 BRANCA;1;UN;34;34,00;
190299;CUECA LUPO AM SUNGA, G, 5903 MARSALA;1;UN;48;48,00;
Valor total R$;171,00;
Estabelecimento;CIN COMERCIO DE MEIAS EIRELI EPP;
